ID	PRISM_7122	PRISM_7147	PRISM_7150	PRISM_7153	PRISM_7184	PRISM_7238	PRISM_7406	PRISM_7408	PRISM_7421	PRISM_7445	PRISM_7486	PRISM_7547	PRISM_7658	PRISM_7662	PRISM_7744	PRISM_7759	PRISM_7791	PRISM_7843	PRISM_7847	PRISM_7855	PRISM_7858	PRISM_7860	PRISM_7861	PRISM_7862	PRISM_7870	PRISM_7874	PRISM_7875	PRISM_7879	PRISM_7899	PRISM_7904	PRISM_7906	PRISM_7908	PRISM_7909	PRISM_7910	PRISM_7911	PRISM_7912	PRISM_7938	PRISM_7941	PRISM_7947	PRISM_7948	PRISM_7955	PRISM_7971	PRISM_7989	PRISM_8095	PRISM_8226	PRISM_8244	PRISM_8264	PRISM_8283	PRISM_8332	PRISM_8336	PRISM_8361	PRISM_8374	PRISM_8377	PRISM_8406	PRISM_8452	PRISM_8462	PRISM_8466	PRISM_8467	PRISM_8475	PRISM_8483	PRISM_8485	PRISM_8496	PRISM_8523	PRISM_8534	PRISM_8537	PRISM_8550	PRISM_8564	PRISM_8565	PRISM_8573	PRISM_8577	PRISM_8589	PRISM_8591	PRISM_8592	PRISM_8624	PRISM_8629	PRISM_8675	PRISM_8683	PRISM_8746	PRISM_8749	PRISM_8753	PRISM_8754	PRISM_8758	PRISM_8764	PRISM_8765	PRISM_8774	PRISM_8776	PRISM_8783	PRISM_8784	PRISM_8788	PRISM_8789	PRISM_8794	PRISM_8800	PRISM_8802	PRISM_8806	PRISM_8807	PRISM_8841	PRISM_8843	PRISM_8847	PRISM_8878	PRISM_8892	PRISM_9126	PRISM_9148
Cluster_684	116.29	6.42293	0	0	0	79.9044	291.178	105.172	13.347	113.616	0	387.01	2.51886	0	0	29.9286	0	698.914	6.25407	0	0	36.8174	35.6798	0	47.6273	6.41506	297.198	19.4699	0	9.52252	0	2.71523	0	0	163.156	0	36.1429	105.575	362.732	0	0	0	109.875	77.7574	98.7973	0	0	2.59207	0	0	4.09162	140.147	99.4012	14.5191	0	49.8066	0	40.5722	130.007	232.233	96.2291	118.356	193.105	146.467	217.556	0	119.335	0	59.0084	0	0	144.669	0	155.54	0	266.023	0	0	109.647	41.1896	0	156.162	18.132	29.6448	8.13363	0	145.733	2.38375	0	0	28.5805	2.79777	88.4346	0	103.459	78.8362	118.971	101.361	67.2564	121.397	0	271.975
Cluster_686	0	1886.76	1839.64	2058.42	503.637	213.748	0.97041	342.883	1780.74	0	1975.75	0	1993.63	2275.68	2011.85	1501.13	865.211	0	1731.55	1674.89	2113.38	1735.86	1939.08	1804.72	1146.65	2329.55	0	2070.3	2210.47	2180.35	2203.5	2150.42	1907.29	1762.88	668.315	2340.54	1565.63	5.22998	145.549	2166.72	2045.99	0	6.88878	0	15.2474	1811.67	257.405	2263.49	2140.12	0	2236.94	0	0	1895.04	1179.29	49.9633	1993.28	1353.27	1382.4	13.1866	96.5317	16.9612	96.8563	11.0196	0	0	0	1434.43	1420.65	2352.48	1700.74	0	2071.85	6.24116	1210.56	0	2157.15	1203.28	19.129	1537.9	1885.21	0	1782.52	1794.19	1922.31	2452.86	612.979	1906.62	1973.72	1821.3	1912.67	1886.48	13.6481	332.921	2.56891	562.714	111.388	3.0352	1252.98	0	1290.19	0
Cluster_687	0	2058.61	1875.21	2077.67	757.838	268.028	0.973472	140.232	2012.45	0	2253.42	500.724	2091.17	2673.69	2028.44	1648.93	937.375	0	2221.62	2538.93	1867.08	2071.69	2116.28	2277.72	1322.81	2304.63	0	2135.61	2372.43	2522.62	2288.99	2434.53	2140.31	1832.58	762.777	2608.2	1990.48	0	0	2549.19	2318.11	6309.54	3.45525	15.6496	0	1759.81	1549.3	2511.91	2495.52	5483.46	2425.17	0	3.33428	2192.69	2366.02	100.242	2568.88	1878.09	1439.1	0	193.672	0	97.1619	7.36958	0	0	10.0074	575.582	1128.23	3045.04	1817.72	0	2294.99	0	0	0	2861.6	0	23.9867	1597.46	1992.6	7.14307	2299.04	2515.82	2147.73	2573.05	632.922	2084.55	2276.04	1758.1	2105.16	2321.78	6.84558	83.4929	2.06161	562.454	55.8699	9.13433	1624.34	40.7209	1346.73	0
Cluster_688	0	6.46345	74.4129	15.3145	0	1085.52	1499.39	10.5835	8.95417	0	0	0	15.2085	17.7654	8.19573	255.998	0	1875.53	12.5871	0	0	240.823	92.9303	0	469.693	0	0	39.1855	0	7.18695	0	2.73236	0	0	1068.91	0	0	0	0	32.8222	0	0	0	0	168.25	68.377	0	20.8674	0	0	24.7046	6.71576	0	54.655	0	350.846	24.3003	142.899	0	864.242	193.672	0	0	0	712.683	0	1260.93	575.582	0	15.2252	159.449	341.556	0	0	0	249.025	0	603.539	4.79734	367.242	0	19.0482	0	0	44.1987	0	577.606	14.3927	0	0	15.868	8.44625	0	0	0.515402	1013.03	0	0	464.097	0	139.92	1739.89
Cluster_689	1404.28	11.8497	238.121	30.6291	1768.29	1514.36	1729.13	1611.34	107.45	1935.49	36.4336	1223.99	0	0	6.1468	436.702	277.741	1172.21	25.1741	56.0057	0	277.873	164.74	0	709.332	0	2093.51	0	5.96088	86.2434	0	0	0	0	1222.84	0	340.565	2050.06	1898.11	109.407	0	0	2005.77	1580.61	1919.58	89.9698	0	87.3822	1.7175	1370.86	90.5835	2142.33	1900.54	91.4525	0	601.451	41.6576	132.691	601.804	1781.4	774.69	1582.36	2623.37	1654.47	1863.22	1050.92	1591.17	0	178.142	30.4504	63.7796	1724.58	0	1734.26	0	2079.36	0	1207.08	1789.41	411.179	3.62291	2142.92	18.2464	39.7758	57.2946	3.81192	1358.47	8.79555	6.50762	0	25.455	24.4003	2197.43	83.4929	2038.93	1492.08	1779.86	2097.85	444.759	1404.87	52.4699	1603.05
Cluster_69	26.0875	2137.53	1512.87	2244.71	1013.65	331.615	1.13931	309.663	1851.89	21.8465	2196.59	74.4161	2146.1	2435.62	2063.64	1414.96	951.951	156.789	2024.51	2085.01	2167.03	1887.25	2245.86	2231.39	1477.64	2922.82	0	2293.05	2581.25	2417.65	2303.74	2251.28	2204.91	2122.71	849.831	2447.83	1762.39	0	48.8234	2377.99	2268.57	4219.67	6.93238	0	0	2130.01	1554.21	2345.42	2280.01	0	2377.31	4.49134	2.22989	2092.51	1582.34	0	2191.62	1447.16	1154.92	11.7956	194.285	0	0	2.4643	0	702.83	0	1924.68	2343.03	2535.38	2079.4	0	2352.68	12.5613	2436.45	12.4906	2918.52	2018.16	6.4167	1701.48	2173.36	0	2318.52	2134.74	1868.79	2670.42	665.037	2102.11	2292.49	2674.32	2064.95	2116.36	18.3127	223.352	2.41282	703.337	48.0401	7.12696	1487.22	0	1356.84	0
Cluster_690	0	2042.43	1612.41	1958.78	506.824	201.657	0.976552	406.101	2124.36	0	2247.75	55.8121	2242.72	2557.4	1897.15	1684.36	1184.13	235.183	1622.56	2247.32	1945.49	1759.23	2021.28	2084.96	1375.07	2460.87	0	1631.34	2508.5	2316.71	2296.24	2294.22	2331.43	1981.77	691.417	2562.06	1701.58	2.63154	73.2351	2290.19	2356.32	4219.67	3.46619	0	0	1967.55	518.068	2378.56	2334.57	2750.4	2333.71	3.36851	0	2155.12	1186.76	100.559	2186.98	1628.05	1233.66	0	194.285	68.274	194.939	0	0	0	30.1171	1154.81	1727.49	2046.63	1439.58	5.617	2354.52	0	1218.23	0	2584.61	1816.35	9.62505	1620.81	2093.4	2.38856	1885.32	1845.45	2200.51	2474.12	584.596	2221.89	2271.82	2628.21	2019.29	2036.81	20.6017	251.271	2.06813	648.921	64.0534	3.05441	1435.49	0	1561.53	0
Cluster_691	1134.8	6.4839	119.437	48.6495	506.824	1075.51	1444.08	1504.96	60.6319	1744.99	31.0665	558.121	17.7994	17.8216	4.11083	385.212	278.62	1058.32	31.5672	56.183	24.1676	198.224	137.718	0	605.801	0	1600.11	39.3095	0	76.9034	0	5.48201	0	0	948.768	0	291.889	1713.13	1464.7	51.2183	3.2501	0	1610.04	1224.53	1496.03	133.577	518.068	75.8837	0	0	68.841	1707.83	1384.76	59.1708	0	452.515	31.3421	184.308	734.949	1521.63	874.284	1058.25	2046.86	1449.01	1369.13	0	1706.63	288.702	0	0	79.9769	1634.55	0	1664.38	0	1592.56	0	1210.9	1371.57	354.267	0	1769.92	36.6082	19.9508	68.9711	9.55996	1009.17	4.01063	4.89616	0	26.1988	19.2996	1819.82	167.514	1604.87	956.035	1737.45	1667.71	242.482	1286.77	87.7265	1353.18
Cluster_692	1878.3	16.2098	194.086	40.968	1013.65	1263.72	1607.65	1632.37	56.1406	2121.84	27.4116	1227.87	0	0	0	506.063	208.965	940.732	37.8807	56.183	0	210.613	146.193	3.27824	629.841	12.9519	1400.09	0	0	72.0969	22.5121	9.59353	0	0	1140.92	0	305.156	1555.24	1098.53	98.7782	1.62505	2109.84	1823.21	1601.31	958.993	79.424	0	48.4086	5.16879	0	81.2324	1916.68	1608.86	98.2561	1186.76	804.472	34.8245	255.983	839.942	2008.2	1360	1553.23	682.285	1626.44	1967.25	0	1525.93	2309.61	416.98	0	95.9722	1584	2.7506	1494.8	2436.45	1723.71	0	605.449	1684.38	419.964	3.63438	2018.33	18.3041	19.9508	72.2555	19.1199	1160.16	4.81276	3.26411	69.1634	27.8569	21.1824	1922.83	83.7571	1901.13	1225.4	1657.38	2000.64	281.279	2001.64	52.6359	1666.96
Cluster_693	939.148	3.24195	119.437	40.968	506.824	53.7753	1894.02	1725.26	67.3688	385.045	12.7921	502.309	5.08554	0	4.11083	324.787	383.102	1528.69	12.6269	18.7277	0	133.182	199.161	0	187.51	0	1500.1	0	0	62.484	0	4.11151	0	0	1317.64	0	321.741	1736.82	585.881	73.169	0	0	2100.51	1695.51	905.289	158.848	259.034	78.5004	3.44586	0	67.4642	2017.73	1448.31	42.3424	0	150.838	17.4123	245.744	288.73	1552.6	874.284	580.329	584.816	2047.83	1401.84	0	843.278	577.404	357.411	15.2734	0	1774.97	0	992.345	0	1779.92	0	605.449	880.692	277.759	0	1024.69	18.3041	0	44.3386	3.82398	1010.46	4.01063	3.26411	0	26.1988	6.59009	2431	0	1231.57	1457.01	856.714	962.14	417.069	469.772	105.272	1176.67
Cluster_694	78.5108	2245.13	3265	1798.04	0	283.217	0.244913	359.462	1991.44	41.0923	1908.41	0	1966.7	2476.13	2158.85	1530.59	1397.52	0	1938.05	2498.69	2230.48	1628.11	1859.78	1986.34	940.526	12.993	0	2129.45	701.851	2157.72	654.925	2005.91	1871.06	1997.28	674.68	0	1360.93	3.95984	146.935	0	2301.86	2116.53	1.7386	0	0	2002.77	1039.43	2598.74	0.8642	0	0	3.3792	0	1383.76	2381.05	0	2452.44	1715.4	1421.9	8.87479	0	34.2454	0	3.70818	0	0	20.1418	0	2031.76	2895.83	1492.29	0	1901.18	6.3006	0	0	11.3421	1214.74	4.8278	1635.97	1961.5	0	367.244	2481.76	2166.31	1419.37	670.601	2094.56	2161.15	2220.26	1928.23	6.1388	6.88904	0	1.55602	41.9657	80.3209	3.06411	1654.11	0	1812.9	0
Cluster_695	0	1961.1	1362.91	1980.41	254.217	269.73	1.71439	255.617	1786.43	32.8738	1965.24	223.957	1920.79	2002.36	1932.04	1106.26	1118.02	353.894	1969.71	2348.39	1636.49	1774.14	1798.14	1966.61	1239.57	2202.32	0	1360.48	2306.51	2001.01	1829.27	2021.04	2382.34	1978.84	705.66	2171.84	1557.24	0	73.4676	2143.32	2052.43	4233.07	0	0	0	1807.2	259.857	2224.68	2181.24	1379.57	2115.98	6.7584	13.4218	1862.99	3571.57	100.878	1781.69	1468.87	1342.91	0	97.4511	68.4908	0	0	0	0	10.0709	868.855	1553.7	2175.7	1235.55	0	1961.89	31.503	2444.19	0	2325.14	3036.86	28.9668	1519.17	1812.02	0	1670.96	1971.4	1924.14	2526.09	581.273	1759.01	2123.49	2497.79	1995.76	1924.28	6.88904	168.046	2.59337	569.096	8.03209	6.12822	1576.27	0	1408.08	0
Cluster_696	1413.19	4.33633	89.8625	61.6471	508.433	1065.43	1700.43	1821.27	65.3299	2005.3	36.6649	1007.81	15.3051	0	4.12389	591.018	139.752	471.859	12.667	28.1807	0	267.209	191.292	6.57729	588.432	0	1203.89	0	5.99872	106.078	0	9.62398	0	0	1201.34	0	395.966	1975.96	1836.69	117.442	0	0	2187.15	1937.12	2424.33	101.406	0	99.7495	3.4568	1379.57	106.352	2088.35	1848.85	96.3897	1190.52	504.391	20.961	256.796	763.614	1637.4	487.255	1318.45	2151.13	1939.38	1959.43	0	1782.55	579.237	59.7577	0	32.0923	1966.56	11.0373	2261.92	0	1716.65	0	0	1882.84	432.143	0	2043.91	73.4489	20.0142	51.0689	13.4264	1244.11	3.21869	0	0	24.2858	15.5831	1639.59	168.046	2107.89	1275.35	1831.32	1996.27	389.203	1516.24	105.606	1868.98
Cluster_697	78.7608	2327.32	1848.05	2198.02	0	378.825	0.491386	376.633	1889.3	24.7339	2392.65	168.503	2213.51	3075.88	2140.91	1710.29	1366.92	118.34	2045.88	2534.91	2517.28	1854.6	2066.13	2414.95	1437.06	3199.95	0	2076.89	2503.42	2416.12	2424.14	2503.31	2171.67	2255.25	892.654	2561.95	1795.87	6.62076	0	2293.73	2418.76	4246.55	5.2324	0	0	2041.84	1303.42	2704.45	2560.11	4151.89	2658.95	0	3.36613	2151.91	0	0	2292.03	2030	1558.51	17.8061	684.33	0	98.0902	3.71999	4.70257	530.48	10.103	1743.24	1678.54	2782.09	1786.79	16.9583	2679.54	0	3677.96	6.2851	3205.26	5483.75	9.68636	1646.2	1953.12	0	2394.69	2329.04	2245.92	2872.79	741.568	2137.56	2473.53	2331.73	2063.53	2289.49	34.5549	421.453	2.08131	790.647	80.5767	6.14774	1669.14	0	2030.56	0
Cluster_698	0	1896.66	2148.54	1891.38	255.026	446.472	0.491386	269.787	1679.13	0	1848.28	224.67	1875.72	2322.6	1816.15	1581.07	876.232	236.681	1836.21	1799.88	1556.58	1689.4	1829.46	1798.02	1127.39	2365.75	0	1542.84	1952.79	2362.91	2446.8	2017.82	1877.02	1831.58	692.368	2326.56	1635.64	2.6483	73.7016	2382.09	1973.93	4246.55	5.2324	0	15.4416	1700.33	260.684	2172.51	1979.25	4151.89	2067.3	3.38996	0	1732.89	2388.63	0	2043.2	1689.95	660.384	0	195.523	0	0	0	0	0	0	0	1798.44	2213.37	1255.59	5.65278	2056.72	0	1225.99	0	2156.18	609.306	4.84318	1556.65	1675.15	0	1621.02	1957.6	1877.39	1976.12	605.203	1620.93	1819.83	1635.69	1961.07	1643.33	0	252.872	2.60163	570.909	40.2884	1.53693	1298.22	0	1253.65	0
Cluster_699	275.663	1982.57	1126.86	2048.56	0	297.648	0.982772	285.814	1835.06	0	2089.2	112.335	2008.79	2241.89	1963.02	1375.83	911.282	236.681	2217.43	1790.46	1897.08	1879.53	1965.92	1788.12	1088.68	2300.58	100.644	1819.75	2199.52	2249.24	2763.97	1925.41	2073.45	2112.8	790.784	2452.47	1675.7	2.6483	147.403	2496.23	2005	0	3.48827	0	0	1798.42	0	2110.63	2227.2	2767.92	2268.21	0	3.36613	1864.01	0	101.199	1987.13	1689.95	1294.35	13.3546	97.7614	34.3545	0	0	0	0	20.2059	1162.16	1558.65	2320.97	1094.61	5.65278	2109.31	12.6413	1225.99	0	2371.23	609.306	9.68636	1457.06	1653.2	4.80754	2615.74	2359.15	1948.45	2447.54	690.918	1936.56	2184.46	1983.71	1958.4	1975.41	6.91098	168.581	2.08131	656.134	48.346	6.14774	1376.31	0	1271.31	0
Cluster_7	1380.33	13.5006	98.7442	39.5151	931.142	2736.66	1761.66	1804.27	46.2077	1697.78	45.6606	902.338	7.47456	13.0968	0	271.985	383.912	691.329	9.27929	27.5253	0	300.447	124.562	2.40912	621.858	0	1616.85	0	24.1693	75.9421	0	8.05729	0	0	1258.3	0	341.257	1873.93	1291.66	72.5905	0	4651.45	1809.82	2422.78	1792.88	95.5103	190.36	110.57	3.79846	0	80.9442	1967.99	1582.99	83.3769	0	480.344	33.2695	142.97	790.864	2161.68	713.886	1593.01	1432.57	1917.82	1658.61	1162.12	1637.81	0	787.967	0	23.5095	1589.22	8.0855	1481.59	0	1725.68	0	444.935	1842.59	413.741	8.01253	1850.1	40.3542	7.33077	76.0286	8.43055	1195.89	15.3262	1.19937	0	19.7405	23.177	2316.4	0	1946.15	1263.44	1882.87	2070.68	513.204	1260.83	103.15	1772.67
Cluster_70	1124.13	7.94153	249.354	70.135	1185.09	2083.71	1651.42	1622.52	112.519	1548.91	19.5339	1454.18	8.49382	0	2.74635	524.794	372.278	1571.2	21.0893	31.2787	16.1458	266.926	141.548	2.19011	574.961	4.32644	1536.68	13.1309	3.99492	86.6992	0	10.9872	21.7335	0	1082.01	0	370.064	1913.66	2348.48	100.209	0	1409.53	1884.96	1783	1768.28	113.358	0	106.637	2.3021	1837.48	91.0622	2099.64	1961.98	69.6319	792.843	571.039	11.6327	184.698	473.466	1521.89	1946.96	1277.14	1302.34	1733.6	1826.25	0	1757.19	385.75	278.574	0	106.861	1752.46	7.35045	2077	0	1827.49	1.51069	0	1665.44	448.353	7.28412	1897.33	12.2285	19.993	40.5925	6.38678	1208.74	5.35881	7.63236	23.1032	34.3409	21.3845	1899.37	223.825	1929.85	1233.78	1545.88	1915.08	291.593	2347	82.0512	1847.35
Cluster_700	1417.7	7.61274	135.223	56.6898	510.052	1014.71	1352.05	1311.54	79.0975	1500.52	12.8736	280.838	5.11793	8.96757	2.06851	319.254	245.345	946.724	0	56.5408	0	158.966	123.669	0	599.983	0	1509.65	39.5599	0	72.5561	0	2.75847	0	0	1029.06	5.47426	313.776	1550.58	1989.94	99.4074	0	4246.55	1337.75	1611.51	1636.81	47.2313	0	81.6337	0.866952	0	72.0507	1789.9	1407.04	69.3812	0	455.398	38.5509	164.873	422.646	1704.93	684.33	1357	784.721	1681.44	1269.69	0	1535.65	0	419.636	0	112.681	1497.99	5.53625	1523.28	2451.97	1671.84	0	609.306	1283.44	380.794	3.65752	1723.5	73.6828	0	71.063	0	1000.01	10.4941	0	0	22.6945	12.7904	1478.95	84.2906	1585.96	940.562	1522.9	1650.67	409.964	1829.39	70.6282	1401.27
Cluster_702	0	0	0	0	0	0	0	0	79.0975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257.139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31667	0	2767.92	0	0	0	1.63893	0	0	24.5324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2092.03
Cluster_703	0	1834.67	1547.55	2007.34	0	635.885	0	261.774	2072.35	8.24463	1991.73	0	2100.91	2466.08	1915.44	1527.86	841.183	0	1867.98	2308.75	2091.66	1589.66	1927.54	1890.39	1214.48	2476.54	201.287	1958.21	2410.14	2268.59	2367.5	2112.98	2128.02	1905.59	687.188	2485.31	1482.09	0	73.7016	2142.78	2040.98	0	5.2324	0	7.72081	1772.99	521.368	2154.08	2210.73	0	2240.5	13.5598	6.73227	1991.84	1194.31	101.199	2064.23	1422.03	739.63	0	195.523	0	98.0902	3.71999	0	530.48	10.103	581.081	1858.39	1921.33	1754.6	0	2267.09	6.32067	1225.99	0	2370.09	609.306	9.68636	1437.81	1792.19	4.80754	2210.48	2258.76	1755.09	2470.63	542.864	1792.87	2292.86	2088.12	1945.05	1963.57	0	168.581	1.04065	569.882	40.2884	3.07387	1493.44	20.555	1200.68	0
Cluster_704	1382.72	5.45504	15.0728	31.0205	511.682	1072.24	1502.04	1674.81	63.4802	1579.76	27.6744	563.47	5.13429	0	0	434.658	140.645	831.03	0	18.9072	24.3993	193.87	126.204	0	669.856	0	1716.41	0	6.03705	75.2142	0	2.76728	0	0	995.969	0	281.291	1530.3	1109.06	96.0314	1.64063	0	1648.22	2266.49	1657.53	72.8957	523.034	95.1033	3.47889	2776.77	70.8908	1700.4	1644.54	55.3535	2396.26	710.66	28.1266	196.412	503.496	1795.23	1274.96	1688.75	984.035	1951.77	1589.83	0	1611.5	0	120.279	30.8395	80.7434	1684.24	5.55394	1490.1	3689.71	2061.79	0	1222.5	1457.6	355.144	11.0076	1487.87	18.4795	20.1421	43.1056	3.86064	1057.93	4.85889	3.29539	0	24.441	14.257	1830.33	0	1800.86	1084.69	1818.77	1768.5	499.404	1649.65	70.8539	1385.94
Cluster_705	0	638.24	527.547	0	0	108.581	0.492956	69.672	0	0	612.526	0	628.95	134.943	0	0	492.258	0	0	0	695.379	634.767	663.104	698.338	432.009	934.939	0	0	0	567.746	750.021	161.886	711.606	5.56799	0	0	475.517	0	73.937	760.864	0	0	0	0	0	18.2239	0	0	0	0	0	0	0	1.09611	0	0	0	0	370.997	0	0	0	0	0	0	0	20.2705	0	120.279	30.8395	0	0	508.185	0	0	0	941.706	0	0	0	693.481	0	683.743	664.688	702.953	368.691	235.819	0	0	0	471.745	666.752	0	0	0	245.163	0	3.08369	0	0	478.264	0
Cluster_706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.9182	0	0	3.86064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062.81	0
Cluster_707	0	2.18202	0	0	511.682	0	0	0	0	0	2025.76	0	0	0	99.6057	22.8767	35.1613	0	0	0	0	0	0	1611.8	0	0	0	0	0	0	636.382	0	0	1896.83	687.651	10.9835	3.34871	0	0	0	0	0	1.7497	0	0	0	0	0	0	0	0	0	0	1177.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1022.37	0	2115.48	0	0	0	0	0	0	0	0	0.839583	14.6768	2.41145	0	10.071	0	0	648.828	2100.66	463.003	1850.4	0	1922.32	0	0	0	4.12038	0	0	1341.54	0	0	0
Cluster_708	1307.88	15.3231	120.969	54.4599	1026.64	1688.41	2067.16	1825.34	88.7022	1891.83	55.5262	1074.02	2.57537	9.02506	6.24531	313.651	317.466	1429.19	38.3663	37.9355	0	254.093	178.11	13.2811	832.7	0	1114.18	39.8135	0	114.4	11.4004	5.5523	0	0	1320.63	0	352.741	2204.19	2002.7	107.455	0	2136.89	2239.78	2241.96	2167.91	175.51	0	111.309	4.36255	0	82.2738	2156.19	2036.01	99.5158	0	1018.48	21.1626	269.636	877.295	2764.2	295.164	1918.89	2961.57	2074.09	1997.2	0	1840.36	292.403	301.661	0	113.403	1814.8	0	1844.74	0	2131.65	0	0	2437.11	488.519	3.68097	2140.97	0	30.3099	69.8554	0	1439.06	5.68687	4.95893	0	28.8858	20.5005	2177	0	2158.54	1512.89	2246.28	2273.78	432.239	1882.49	88.8512	1708.19
Cluster_709	1630.17	12.0783	30.3394	65.0417	1029.94	1202.08	1431.82	1421.28	93.5509	1714.78	14.8546	1077.48	2.58365	0	0	391.405	353.874	1075.34	25.6598	28.5431	0	220.293	139.932	13.3238	571.574	0	1219.37	0	6.07588	105	0	8.35522	0	0	1018.06	0	289.841	1751.37	2232.38	52.0418	0	0	1475.68	1658.96	2011.18	58.6916	1052.8	99.703	1.75063	0	96.5279	1848.24	1573.55	76.6694	2411.67	306.527	14.1538	83.2317	453.393	1321.37	888.34	1560.86	2376.87	1607.52	1462.36	0	1621.87	586.687	0	15.5189	97.5152	1746.44	8.38448	1710.28	0	1231.07	0	0	1242.03	363.343	0	1815.37	55.7951	10.1358	38.3771	0	937.541	3.26009	0	0	27.6309	9.08749	1381.57	0	1715.25	1120.69	1285.39	1750.38	157.683	1514.99	71.3095	1653.9
Cluster_71	2430.82	5.10769	40.3229	51.8666	342.215	1270.84	1862.42	1571.75	92.4929	1858.64	29.6139	1658.14	10.3015	18.0501	0	469.201	117.58	1508.59	25.5775	31.6129	0	286.508	154.505	0	587.597	8.74532	1620.62	26.5423	6.0564	92.4936	0	1.85077	0	0	1284.72	0	365.059	1992.74	1186.78	81.5178	0	0	2128.61	2660.67	2186.05	129.195	349.807	101.592	5.23506	0	67.8643	2238.07	1854.21	83.2047	0	543.19	32.9196	255.808	602.587	1663.6	1377.43	1371.46	2369.25	2094.05	2041.38	0	1437.04	194.935	241.329	0	97.2026	1945.64	3.71449	1938.04	1645.13	1825.93	0	1226.42	1939.94	421.699	12.2699	2056.3	74.1551	6.73554	46.5702	0	1329.7	10.2905	1.10199	0	27.5423	24.1556	2095.86	282.77	2085.57	1348.24	1659.71	2127.35	432.239	2013.51	59.2341	1721.43
Cluster_710	0	86.7439	212.376	535.943	257.486	40.9799	0.496126	118.665	230.455	24.9725	493.915	0	1674.21	1131.76	966.958	859.556	566.198	0	686.399	209.316	184.171	169.94	419.796	662.857	390.82	822.51	0	698.976	671.385	756.979	617.6	609.931	639.055	1141.31	531.694	790.37	276.36	0	74.4125	382.879	942.822	0	7.04383	0	0	685.957	0	202.065	513.81	0	1586.42	0	0	877.01	0	0	559.073	645.045	373.383	0	0	34.6858	0	0	0	0	0	293.343	181.579	946.654	503.828	5.70731	533.812	0	0	0	821.394	1230.37	0	408.127	738.561	0	948.518	182.444	654.08	868.401	20.9799	118.993	121.055	1018.99	637.868	755.218	0	170.207	0.525346	231.188	24.4062	0	1074.22	0	499.167	0
Cluster_711	0	0	0	0	0	0	0	302.056	4.56346	16.6483	161.544	0	1643.2	0	4.17693	0	0	0	0	0	0	1623.87	1125.91	1538.89	972.164	0	0	39.9415	0	0	686.222	1633.45	1630.69	0	533.437	0	0	0	0	0	0	0	0	0	0	11.0047	0	0	0	0	0	0	0	1095.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	726.315	0	1511.49	0	0	0	0	0	0	0	0	1456.75	1809.47	0	0	0	0	1.94273	0	0.815022	0	0	0	0	0	0	0	44.5789	0	0	0	0	0	0
Cluster_712	39.7603	2194.95	2548.51	2115.16	0	218.56	0	291.268	1932.62	0	2087.07	56.7094	2048.84	2589.47	2023.72	1527.25	813.91	238.964	2155.42	2074.13	1743.49	1721.43	2182.94	2285.03	1509.54	2572.81	0	2256.69	2469.84	2278.26	2790.64	2381.24	2203.64	2108.89	753.088	2581.14	1597.5	6.68462	0	2196.91	2201.02	0	1.76096	31.9031	15.5906	2061.54	526.398	2416.8	2403.62	0	2239.73	0	6.79721	2221.21	0	0	2243.37	1758.27	1040.14	0	197.409	0	0	3.75588	0	0	0	2640.09	2057.89	2653.74	1852.79	11.4146	2431.5	0	1237.81	0	2938.64	0	9.77979	1713.62	2056.89	2.42696	2640.97	2057.57	1892.16	2729.54	684.471	2011.47	2364.73	1792.02	2097.25	2107.82	13.9553	510.622	1.05069	654.17	113.896	6.20704	1300.89	0	1747.08	0
Cluster_713	2465.14	17.5684	30.3394	67.6433	1802.4	1366	2445.65	2219.57	111.805	2155.96	42.7069	1417.73	15.5019	36.2163	0	652.342	460.036	597.41	25.6598	57.0862	0	327.292	195.905	6.66188	732.787	0	2235.52	0	6.07588	136.745	0	8.35522	22.0364	0	1455.62	0	465.094	2652.46	1488.25	115.235	0	0	2842.18	2456.54	3227.25	139.392	0	162.184	3.50126	6986.56	116.113	2529.35	2419.81	93.7684	0	1123.93	60.1534	135.251	400.053	2211.28	1085.75	2566.75	2475.91	2497.66	2668.34	0	2264.49	586.687	423.684	0	113.768	2556.87	0	2291.01	0	2417.72	0	1230.37	2215.12	547.549	0	2220.67	37.1968	20.2716	36.7086	7.77093	1556.45	4.07511	19.8995	0	31.6744	25.3493	3139.94	255.311	2616.75	1679.48	2367.4	2788.51	492.761	2428.13	196.101	1893.02
