ID	PRISM_7122	PRISM_7147	PRISM_7150	PRISM_7153	PRISM_7184	PRISM_7238	PRISM_7406	PRISM_7408	PRISM_7421	PRISM_7445	PRISM_7486	PRISM_7547	PRISM_7658	PRISM_7662	PRISM_7744	PRISM_7759	PRISM_7791	PRISM_7843	PRISM_7847	PRISM_7855	PRISM_7858	PRISM_7860	PRISM_7861	PRISM_7862	PRISM_7870	PRISM_7874	PRISM_7875	PRISM_7879	PRISM_7899	PRISM_7904	PRISM_7906	PRISM_7908	PRISM_7909	PRISM_7910	PRISM_7911	PRISM_7912	PRISM_7938	PRISM_7941	PRISM_7947	PRISM_7948	PRISM_7955	PRISM_7971	PRISM_7989	PRISM_8095	PRISM_8226	PRISM_8244	PRISM_8264	PRISM_8283	PRISM_8332	PRISM_8336	PRISM_8361	PRISM_8374	PRISM_8377	PRISM_8406	PRISM_8452	PRISM_8462	PRISM_8466	PRISM_8467	PRISM_8475	PRISM_8483	PRISM_8485	PRISM_8496	PRISM_8523	PRISM_8534	PRISM_8537	PRISM_8550	PRISM_8564	PRISM_8565	PRISM_8573	PRISM_8577	PRISM_8589	PRISM_8591	PRISM_8592	PRISM_8624	PRISM_8629	PRISM_8675	PRISM_8683	PRISM_8746	PRISM_8749	PRISM_8753	PRISM_8754	PRISM_8758	PRISM_8764	PRISM_8765	PRISM_8774	PRISM_8776	PRISM_8783	PRISM_8784	PRISM_8788	PRISM_8789	PRISM_8794	PRISM_8800	PRISM_8802	PRISM_8806	PRISM_8807	PRISM_8841	PRISM_8843	PRISM_8847	PRISM_8878	PRISM_8892	PRISM_9126	PRISM_9148
PRISM_8765_551894	0	682	0	0	0	0	0	40	0	0	0	0	248	0	376	0	0	0	98	0	0	221	212	222	106	0	0	0	0	0	20	0	79	0	0	0	219	0	0	0	0	0	0	0	0	0	2	0	786	0	0	0	0	0	0	1	151	0	0	0	0	2	0	0	0	0	0	0	3	61	58	0	0	0	0	0	0	0	0	0	213	0	7	60	387	192	199	0	491	0	0	7	1	0	0	14	0	0	0	0	38	0
PRISM_8765_560753	0	1188	65	481	0	12	0	85	492	0	751	0	516	186	583	123	21	0	178	127	101	328	572	440	238	244	0	54	528	632	126	1021	109	662	295	318	333	2	2	366	842	0	4	0	2	327	0	1163	1569	1	1108	0	0	2341	0	1	361	110	26	0	2	1	0	0	0	1	0	2	13	103	67	0	482	2	0	0	1500	1	0	1123	336	2	63	139	705	885	336	1545	904	34	3732	2713	0	2	2	458	2	4	92	0	48	0
PRISM_8765_86485	1	2068	126	892	0	33	5	113	1010	0	1245	0	924	331	1046	209	50	0	365	230	184	578	975	689	282	417	2	103	766	1090	265	355	114	1117	443	451	514	2	4	662	1420	0	4	2	1	582	0	1971	2716	1	1747	2	1	4217	0	2	701	196	38	2	3	0	0	1	2	0	0	3	31	162	96	1	794	0	2	1	2261	0	2	2225	601	3	142	213	1267	1330	517	2636	1361	68	6346	4921	1	4	3	713	2	6	191	0	110	0
PRISM_8774_105004	0	496	8	47	0	5	0	4	67	0	49	0	25	22	40	34	3	0	7	61	9	26	29	70	7	20	0	2	36	59	10	72	10	55	9	31	16	2	0	23	107	0	1	0	0	23	0	91	207	0	64	0	0	48	0	0	54	0	1	0	0	0	0	0	0	0	0	0	3	8	8	0	165	0	0	0	147	0	0	87	26	0	3	3	422	94	34	136	323	0	244	352	0	0	0	40	0	2	1	0	5	0
PRISM_8774_132255	1	24	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	2	0	2	0	0	0	1	0	0	0	8	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	4	4	20	18	0	0	11	0	26	10	0	0	0	0	0	0	0	0	3	0
PRISM_8774_144897	1	0	0	0	0	0	0	0	0	0	1	0	0	34	239	27	0	0	49	0	2	0	0	0	3	31	0	0	40	2	13	0	26	0	0	0	82	0	0	0	156	0	0	0	0	1	0	0	316	0	0	0	1	226	2	0	92	2	5	0	0	0	0	0	0	0	0	1	1	17	19	0	0	0	0	0	174	0	0	2	3	0	0	28	302	0	0	3	2	6	840	0	0	0	11	94	0	0	0	0	9	0
PRISM_8774_147558	0	2363	145	1194	2	31	2	162	1168	9	1483	7	1189	416	1335	267	29	2	411	294	231	708	1141	789	356	506	1	168	1091	1278	276	2055	285	1452	561	640	739	1	3	874	1924	0	7	0	0	677	9	2380	3432	2	2198	3	0	5510	1	4	943	295	44	0	4	2	0	0	0	2	2	2	27	200	160	2	1556	0	0	0	2698	4	1	2967	735	0	180	268	1532	1652	719	3612	1804	71	8362	5683	5	6	7	910	14	9	204	0	118	0
PRISM_8774_159223	1	526	36	234	0	13	0	26	236	0	293	0	235	87	307	79	9	0	92	72	33	136	263	160	64	115	0	31	223	298	67	384	70	25	115	108	41	0	0	195	351	0	0	2	0	142	0	534	688	0	465	0	0	841	0	0	115	52	4	0	0	0	0	0	0	0	0	1	6	44	27	0	179	0	0	0	187	0	0	489	102	0	32	56	394	408	138	648	391	12	1635	1049	0	0	1	167	2	0	18	0	11	0
PRISM_8774_159283	0	89	6	5	0	0	0	9	33	0	51	0	86	29	41	29	3	0	9	32	5	64	162	36	20	36	0	11	32	142	37	164	25	93	24	63	88	0	0	24	171	0	0	0	0	15	0	64	144	0	74	0	0	435	0	0	47	14	3	0	0	1	0	1	0	0	0	0	3	5	12	0	43	0	0	0	312	1	1	70	42	0	18	1	223	125	19	105	44	13	259	174	0	0	0	84	0	0	25	0	12	0
PRISM_8774_172403	0	5	1	10	0	0	0	0	16	1	1449	0	109	67	86	5	8	0	2	1	2	65	94	6	8	66	0	0	172	197	24	90	0	118	2	86	2	0	0	133	55	0	0	0	0	0	0	423	63	0	113	0	0	11	0	0	58	0	0	0	0	0	0	0	0	0	0	0	8	31	4	0	6	0	0	0	440	0	0	13	8	0	4	0	3072	125	2	12	267	0	10	10	0	0	0	93	0	0	0	0	1	0
PRISM_8774_216124	0	2701	130	1158	2	37	5	166	1169	8	1797	2	1268	409	1462	250	47	0	458	319	275	814	1359	984	447	485	4	153	1088	1454	325	2531	281	1661	636	632	753	0	2	920	2072	0	9	2	1	776	4	2417	3904	0	2353	2	0	5483	1	2	914	245	76	4	2	3	0	0	1	0	0	1	35	239	147	1	1262	1	1	2	3128	2	6	2902	821	2	177	292	1861	2126	692	3788	2142	73	9228	6259	3	2	1	954	13	10	231	0	133	0
PRISM_8774_49435	0	56	19	112	0	0	1	5	40	0	112	1	62	20	208	6	0	0	40	25	4	26	54	20	29	20	0	22	85	71	21	92	25	98	78	34	88	2	0	30	129	0	2	0	0	90	0	173	311	0	109	0	0	586	0	0	31	15	7	0	0	0	0	0	0	0	0	0	7	11	20	0	99	0	0	0	225	0	0	318	72	0	12	11	193	83	21	327	175	5	368	525	0	0	0	49	1	0	19	0	11	2
PRISM_8774_63502	0	3038	186	1368	2	28	1	148	1352	3	1973	4	1236	419	1598	293	61	2	498	302	238	923	1410	1098	414	611	1	150	1294	1572	358	2543	336	1780	695	712	761	5	2	976	2167	0	5	0	1	830	1	2806	4236	5	2783	0	2	6113	1	3	927	301	79	0	0	1	2	0	0	0	0	6	58	278	160	3	1410	3	4	0	3606	1	2	3085	866	0	177	295	1914	1974	801	4193	2264	78	10117	7042	9	4	7	1143	18	6	236	0	146	0
PRISM_8774_79196	0	3149	238	1431	2	39	3	168	1272	5	1818	2	1476	465	1671	360	54	0	569	354	296	928	1425	1034	444	670	0	187	1296	1691	320	2660	321	1920	698	718	942	4	3	1040	2286	2	5	4	0	793	6	2757	4306	1	2715	2	4	6201	3	2	1103	281	62	1	0	0	1	2	2	2	0	12	39	281	203	0	1378	2	2	1	3844	1	0	3264	877	5	169	321	1918	2242	800	4169	2205	105	10451	6826	0	5	4	1123	10	4	308	2	155	0
PRISM_8774_91432	0	0	25	203	0	1	1	17	106	0	120	0	104	24	195	15	0	0	41	19	25	55	85	118	15	34	1	19	54	118	21	150	4	161	35	3	77	0	0	55	157	0	0	0	0	58	0	0	50	0	170	1	1	372	0	0	27	26	8	0	0	0	0	0	0	0	0	1	2	8	0	1	95	0	0	1	0	1	0	156	63	0	0	33	331	4	0	404	169	0	591	0	0	0	0	3	0	0	15	0	14	0
PRISM_8774_91466	0	0	203	0	0	56	0	2	0	0	0	0	1169	0	0	0	0	0	533	0	0	924	856	0	0	0	0	0	0	1	0	0	0	1587	0	0	861	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	6212	0	2	0	0	0	0	0	0	0	0	0	0	1	0	22	2	185	0	0	0	0	0	0	1	0	0	0	0	0	0	1874	0	0	0	0	0	0	23	0	0	0	86	0	0	0	0	0	0
PRISM_8776_02463	0	128	5	64	0	1	0	8	48	0	64	0	64	23	25	16	0	0	16	15	13	58	38	0	14	40	0	15	41	17	5	98	12	111	29	16	0	0	0	24	0	0	0	0	0	20	0	0	170	0	122	0	0	207	0	0	35	6	0	0	0	0	0	0	0	0	0	0	2	13	8	0	70	0	0	0	2	0	0	118	41	0	0	1	89	33	28	3	98	1	348	278	0	0	0	52	0	0	12	0	8	0
PRISM_8776_113346	0	795	55	277	0	9	2	113	721	2	922	0	309	25	445	83	0	0	300	91	163	275	177	226	182	0	0	59	227	1	74	568	163	910	0	1	417	1	0	1	966	0	0	1	3	198	2	21	0	2	1	1	0	2001	0	3	339	86	32	1	1	0	4	0	0	1	0	2	9	2	92	0	231	0	0	0	17	0	0	1772	198	0	9	104	482	194	250	1082	446	27	5260	3754	2	0	2	23	6	0	78	0	0	0
PRISM_8776_120932	0	470	0	47	3	2	3	0	101	71	17	152	0	7	0	127	0	0	0	55	0	35	0	132	2	4	49	34	11	0	352	98	0	177	153	162	45	95	0	0	93	0	0	0	0	7	0	196	54	0	0	0	18	133	0	414	21	142	61	0	0	152	20	0	0	0	100	0	69	48	0	0	0	0	0	0	309	0	0	0	15	0	137	43	0	1691	3	113	0	43	0	210	0	0	0	1	71	0	0	294	147	99
PRISM_8776_125628	3	4548	245	1893	5	58	2	275	2040	11	2783	2	1935	685	2429	445	101	0	778	504	375	1433	2205	1672	702	987	2	240	1930	2595	512	4034	485	2848	1034	1227	1334	1	3	1417	3388	0	8	2	10	1295	1	4847	6308	1	4775	2	4	9778	0	3	1641	422	82	1	5	6	5	0	2	2	1	12	68	448	305	0	1869	5	1	3	7097	10	9	4007	1249	1	340	470	3181	3449	1202	6275	3253	155	14763	10779	11	0	4	1619	19	11	349	2	258	0
PRISM_8776_12844	5	52	5	0	15	0	0	0	2	0	10	0	2	18	96	25	0	0	11	0	6	0	0	1	0	0	0	0	0	0	20	35	2	4	0	7	7	0	0	0	17	0	0	0	0	2	0	4	20	0	2	0	26	172	0	0	10	9	8	0	0	3	0	0	0	0	0	0	0	9	4	0	15	0	0	0	90	0	0	0	1	0	2	1	7	276	0	34	39	6	13	0	0	0	577	0	2	0	0	0	5	2
PRISM_8776_161211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRISM_8776_174569	0	122	12	59	0	1	0	1	94	0	119	1	53	25	103	11	0	0	29	20	23	59	57	68	22	0	0	12	84	0	11	121	19	0	38	0	41	0	0	80	81	0	0	0	0	42	0	4	269	0	173	0	0	348	0	1	49	19	7	0	0	1	0	0	0	0	0	0	1	10	9	0	51	0	0	0	0	0	0	191	57	0	0	32	106	56	47	180	0	5	591	356	0	0	0	86	0	0	18	0	8	0
PRISM_8776_188858	0	22	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	3	0	0	0	3	0	0	0	0	1	3	0	0	0	0	0	2	6	0	0	1	15	0	0	0	0	0	0	0	1	0	7	0	0	12	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	1	0	371	8	0	8	1	8	0	0	0	0	0	0	0	0	0	0	0
PRISM_8776_234628	0	1339	1	649	0	24	0	106	559	1	699	2	630	12	1	0	0	1	231	141	117	427	390	511	175	2	0	88	162	0	36	1008	152	907	290	0	473	0	0	0	1944	0	0	0	3	373	2	32	1855	0	0	0	1	1632	0	0	363	1	42	0	0	0	0	0	0	0	0	2	8	0	109	1	430	0	0	0	8	0	2	1406	469	0	38	111	0	770	334	1855	829	39	2	3003	0	1	0	42	4	0	136	0	0	0
PRISM_8776_255440	1	196	20	117	0	4	0	0	180	0	4	0	76	33	138	5	5	0	9	31	13	57	93	51	28	52	0	1	23	77	36	43	4	151	39	4	0	0	0	0	115	0	0	0	0	60	2	180	254	0	0	0	0	384	1	0	73	37	12	0	0	0	0	0	0	0	0	0	2	16	10	0	62	0	0	0	1	0	0	1	83	0	31	10	14	37	50	302	156	3	11	0	0	2	0	6	0	0	18	1	20	0
PRISM_8776_277608	0	205	29	105	0	2	1	30	22	0	51	1	91	3	72	4	1	0	7	4	16	67	55	99	34	8	0	12	244	76	19	155	20	128	57	5	73	0	0	190	28	0	1	0	0	54	0	168	293	2	22	0	0	396	0	0	42	19	3	0	0	0	0	0	0	0	0	2	0	10	11	0	95	0	0	0	38	1	2	51	89	0	24	13	141	289	56	66	25	16	614	747	0	1	0	63	0	0	3	0	15	0
PRISM_8776_341223	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	11	69	0	0	0	0	0	1	0	0	0	26	4	3	0	0	2	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	2	3	0	1417	0	2	2	15	0	0	1	0	0	0	0	0	0	0	20	0
PRISM_8776_341235	0	0	0	0	0	0	0	2	0	0	0	0	1	10	0	0	0	0	0	0	2	0	22	147	0	0	0	0	0	6	0	0	0	49	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	2029	0	2	0	31	2	0	0	0	0	0	0	0	0	0	29	0
PRISM_8776_34249	0	1100	75	585	0	19	0	58	327	0	397	0	562	126	718	113	14	0	217	156	100	397	552	294	93	218	3	51	367	467	122	1052	130	802	230	249	574	1	1	273	872	0	2	0	2	354	2	649	1619	0	814	4	1	1732	1	1	287	52	67	0	0	0	2	0	0	0	0	4	17	72	135	4	419	0	0	0	1008	0	0	1837	329	0	35	157	787	543	315	2019	754	41	3690	1816	0	0	1	42	7	1	35	1	69	0
PRISM_8776_351157	0	1014	20	131	0	10	0	2	199	0	246	0	291	16	285	72	0	0	54	80	68	202	197	135	63	4	0	25	55	20	25	280	59	373	219	3	108	0	0	8	747	0	0	0	0	277	0	28	583	0	9	0	0	662	0	0	41	65	0	0	0	0	0	0	0	0	0	0	4	3	74	0	145	0	0	0	17	2	0	444	221	0	24	41	312	725	164	2261	428	0	1577	1579	0	4	3	31	0	0	38	0	22	0
PRISM_8776_378419	2	2634	175	1188	4	26	6	138	1156	6	1517	3	1176	371	1504	334	35	1	452	326	188	741	1323	905	382	545	1	153	1138	1348	294	0	5	1643	617	644	770	0	0	955	2216	1	3	0	0	665	2	31	3571	0	2510	3	2	5558	4	1	899	205	64	2	3	5	0	2	0	0	0	4	28	247	0	0	957	1	3	0	3378	1	3	2808	847	2	106	1	1762	574	730	3868	0	79	9115	6264	2	6	4	69	6	1	242	0	188	2
PRISM_8776_392907	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	630	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0
PRISM_8776_392918	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	0	0	0	0	1	0	0	0	1	1	2	0	1	1	2	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	4	5	464	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
PRISM_8776_406046	0	485	10	46	0	5	0	1	77	0	36	0	50	4	66	11	2	0	19	1	6	24	27	44	13	21	0	6	24	57	16	89	11	143	14	49	74	0	0	4	102	0	1	0	0	23	0	88	160	0	13	1	1	88	0	0	18	3	1	0	0	0	0	0	0	0	0	0	2	0	0	0	78	0	0	0	118	1	0	14	37	0	17	2	58	144	155	161	62	0	235	926	0	0	0	16	0	2	5	0	9	0
PRISM_8776_406524	0	653	34	309	0	11	0	42	333	0	464	1	342	105	459	100	19	0	113	79	58	248	384	250	142	141	0	26	291	383	86	659	62	365	142	172	197	1	0	275	515	0	0	0	0	181	1	698	1009	0	759	2	0	1392	0	0	262	53	18	2	1	0	0	0	0	0	3	0	9	64	54	0	383	0	0	0	1016	0	0	760	189	0	70	97	437	535	206	1010	531	20	2428	1712	0	0	3	323	2	1	76	0	41	0
PRISM_8776_41101	1	3347	184	1458	1	46	7	198	1545	2	1730	0	1358	448	1618	327	48	0	541	404	304	916	1629	1126	484	671	2	168	1378	1779	357	2875	288	1791	733	731	732	2	0	1080	2236	0	5	9	0	957	2	2880	4137	5	2942	3	0	6450	4	0	1092	273	83	1	3	4	0	2	0	2	1	11	30	285	223	0	1242	1	4	0	4235	0	10	2912	955	1	208	418	2090	2404	822	4209	2520	92	10951	7012	2	1	6	1169	12	4	221	0	200	1
PRISM_8776_60938	0	68	7	42	0	2	0	2	26	0	49	0	40	1	37	8	0	0	15	0	11	22	19	23	13	0	0	4	17	0	3	33	5	56	19	0	27	0	0	0	187	0	0	0	0	30	0	6	75	0	0	0	0	106	0	0	10	1	1	0	0	0	0	0	0	0	0	0	0	0	5	0	30	0	0	0	0	0	0	92	31	0	113	11	41	1690	16	94	31	0	340	103	0	0	0	0	0	0	10	0	3	0
PRISM_8776_75847	0	0	127	0	0	0	0	49	0	1	457	0	403	0	557	0	0	0	129	117	84	240	265	0	0	0	0	42	373	0	37	1	0	0	0	192	0	1	0	263	132	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	109	1	25	0	0	0	0	0	0	1	0	0	1	0	36	0	0	0	0	0	6	0	0	933	247	0	12	0	0	176	217	0	0	0	46	0	0	0	0	23	1	2	84	0	0	0
PRISM_8783_159464	0	2	4	2	0	2	1407	32	0	3	3	2	0	0	0	2	0	6	0	0	0	17	10	0	8	1	0	0	1	7	0	0	0	0	146	0	8	23	6	0	0	0	39	3	14	0	0	5	2	0	7	31	60	27	0	0	4	4	8	28	0	18	0	0	49	0	7	1	3	0	0	13	0	43	0	48	0	0	82	12	0	4	0	0	5	0	370	1	0	0	0	2	5	0	392	262	15	8	11	0	0	11
PRISM_8783_174847	31	2	3	16	2	78	4355	351	28	119	10	12	2	1	0	29	3	6	5	0	0	34	41	0	70	0	10	0	0	26	0	3	0	0	426	0	65	864	3	11	0	0	674	74	178	20	0	51	0	0	46	358	376	80	2	8	2	9	8	290	7	53	10	286	224	0	89	0	2	0	3	211	0	186	1	196	0	0	216	307	0	461	1	0	26	7	632	8	1	0	39	38	171	0	2230	839	136	836	30	49	6	54
PRISM_8783_174849	23	7	0	13	3	40	3896	317	15	131	4	6	1	2	0	28	4	5	2	0	2	26	51	0	87	0	10	0	0	21	0	5	0	0	378	0	52	832	17	12	0	0	580	73	151	11	0	61	1	0	28	318	277	79	0	6	2	15	6	242	6	41	9	261	204	0	87	0	2	0	2	146	0	141	0	186	1	2	223	282	0	432	0	0	15	0	540	0	2	0	59	16	117	0	2098	663	124	797	23	51	8	39
PRISM_8783_27058	3	2	0	0	6	0	0	5	0	0	0	3	0	1	7	3	0	0	0	0	1	0	4	0	1	0	0	0	1	0	2	0	0	0	3	0	2	0	0	0	0	0	0	0	0	14	0	0	0	0	10	0	0	4	0	10	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	3	0	22	3	0	0	3	0	0	0	0	3	3	9	0	0	0	0
PRISM_8783_43150	0	144	15	0	0	2	0	7	0	0	0	0	65	0	0	27	0	0	0	0	0	62	60	36	19	0	0	8	17	0	0	105	0	97	0	0	0	0	0	0	0	0	0	0	0	38	0	1	0	0	0	0	0	118	0	0	56	17	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	43	0	1	0	1	0	49	5	0	0	0	394	0	0	1	0	0	0	8	0	0	0
PRISM_8784_157895	0	763	55	359	0	10	1	50	429	4	498	0	325	157	456	90	28	0	128	76	67	250	420	296	118	146	0	57	351	440	78	651	65	482	208	191	256	1	1	297	631	2	0	0	0	204	0	865	1197	0	772	0	0	1739	2	0	297	67	18	0	0	1	0	0	0	0	0	0	7	74	49	1	338	0	0	0	968	2	0	897	237	0	59	89	513	639	215	1314	609	30	2693	1954	2	0	0	278	4	0	72	0	35	0
PRISM_8784_227697	0	0	28	94	0	0	0	17	144	0	167	0	82	1	0	0	1	0	45	29	32	78	87	0	37	10	0	27	0	115	16	0	0	194	71	77	0	0	0	0	133	0	0	0	0	97	0	4	0	0	0	0	0	352	0	0	41	20	0	0	0	0	0	2	0	0	0	0	2	0	22	0	89	0	0	0	3	0	0	298	52	0	0	0	195	0	90	439	174	9	901	563	0	4	0	10	2	0	0	0	0	0
PRISM_8784_330595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRISM_8784_347147	0	2439	131	1078	0	28	1	4	1012	2	1442	0	1036	370	1371	5	41	0	384	286	225	870	1345	797	350	449	1	158	917	1387	246	2172	277	1569	481	570	713	1	2	135	1913	0	0	0	1	601	0	2257	3419	0	2049	1	2	5411	1	0	895	211	34	2	5	1	0	0	0	0	0	8	31	191	179	0	1008	1	0	0	2842	0	3	2357	364	2	146	306	1639	1277	639	3936	1681	94	7974	208	1	2	0	894	10	0	101	0	155	0
PRISM_8784_444029	2	2271	138	1368	1	22	3	116	945	4	2108	1	823	314	2313	260	81	0	327	238	158	560	1144	1163	344	769	1	92	1501	1986	257	3546	469	2591	1093	1036	1305	1	3	616	3292	0	6	2	0	1302	0	1769	2984	0	2023	3	0	4412	3	3	648	202	117	0	2	1	3	4	0	3	2	2	34	196	127	1	1684	4	5	0	4937	3	14	4546	562	0	295	506	2778	2983	548	6297	1409	70	6109	4197	2	4	7	813	17	8	168	0	250	1
PRISM_8784_70391	0	1002	62	446	0	12	5	54	441	4	838	0	539	141	615	143	17	0	182	114	84	341	612	353	190	247	0	50	505	710	114	1096	129	712	246	343	260	2	0	475	869	2	2	2	2	308	6	887	1613	1	975	0	2	2519	0	2	374	129	30	1	0	0	1	2	0	0	1	3	17	89	76	1	549	2	1	0	1528	1	1	1279	266	0	83	140	734	830	251	1883	793	41	3443	2557	2	2	0	409	0	1	92	0	78	0
PRISM_8784_73764	0	276	0	1	1	2	0	24	147	0	158	0	129	1	192	0	0	0	0	48	25	101	65	76	40	2	0	12	0	0	11	43	0	163	79	0	108	0	0	0	0	0	0	0	0	74	0	0	388	0	0	0	0	434	0	0	1	25	1	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	306	0	0	0	28	0	0	0	445	0	13	0	35	0	0	0	0	2	1	0	0	0	0
PRISM_8784_73765	0	261	0	0	1	4	1	26	131	0	176	0	111	5	177	0	1	0	14	0	31	59	97	87	30	0	0	12	0	0	4	0	0	0	60	0	85	0	0	0	4	0	0	0	0	89	0	0	346	0	0	0	0	384	0	0	2	25	3	2	0	0	0	0	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0	321	2	0	1	23	0	0	23	888	1	17	197	2	0	0	6	1	0	0	1	0	0	0
PRISM_8784_74927	4	3784	229	1695	1	48	3	270	1730	0	2418	2	1586	442	2133	432	70	3	709	434	324	1130	1939	1275	556	781	7	248	1348	1822	383	3360	400	2384	871	981	1070	2	4	1124	2791	1	7	2	0	1003	4	3676	5355	3	3288	2	0	7470	1	2	1294	372	86	0	4	0	2	3	1	1	1	10	49	278	215	2	1751	5	3	2	4950	0	3	3835	1032	1	228	428	2436	2505	984	5029	3045	113	12639	8349	2	4	4	1412	8	2	359	0	197	0
PRISM_8784_90389	0	323	26	252	0	3	0	60	215	0	395	4	323	129	430	102	17	2	98	15	35	232	292	219	21	170	0	8	362	477	45	607	60	295	32	162	192	1	2	252	573	1	0	0	0	91	2	452	736	0	843	0	0	1030	0	2	138	49	8	0	0	0	0	1	0	1	0	1	8	46	50	0	297	0	1	0	1131	0	1	420	209	0	51	36	227	452	92	1398	405	12	3200	966	2	0	0	263	3	0	77	0	52	0
PRISM_8784_94407	0	746	30	305	0	9	0	44	351	0	417	0	365	13	377	85	0	0	123	103	43	195	223	186	60	0	0	33	82	0	21	450	79	360	0	0	225	0	1	1	406	0	1	0	0	206	1	7	748	0	0	0	0	890	0	0	155	59	16	0	0	0	3	0	0	0	0	1	9	0	36	0	175	0	0	0	12	1	1	764	172	1	17	68	479	144	200	1039	489	25	2345	1570	2	0	0	13	3	0	37	2	38	0
PRISM_8788_101304	3	3832	220	1648	1	45	8	257	1657	3	2442	6	1719	488	1979	385	82	1	660	437	324	1220	1950	1308	577	856	2	199	1629	1881	413	3400	426	2401	892	1015	950	4	3	1280	2848	1	4	6	1	1081	8	3818	5228	2	3281	4	1	7996	0	1	1309	348	96	2	3	0	2	0	1	0	1	14	53	342	237	4	1790	2	2	0	4819	5	8	3988	1129	0	282	440	2382	2826	1035	5363	3039	119	12426	8630	4	7	2	1332	10	0	326	0	183	0
PRISM_8788_147039	0	143	3	14	0	0	0	11	48	1	114	0	12	17	24	18	4	0	43	3	5	3	2	22	28	16	0	11	69	82	29	139	0	4	4	3	43	0	0	49	121	0	0	0	0	0	1	1	245	1	137	0	0	402	0	0	44	2	5	0	0	0	0	0	0	0	0	0	1	0	6	0	20	0	0	0	181	2	0	50	41	0	18	13	250	147	42	224	585	0	209	435	0	0	0	66	1	0	2	0	21	0
PRISM_8788_231441	0	1072	62	473	0	10	2	86	479	4	626	1	461	171	542	99	15	0	159	113	95	305	626	373	150	190	0	43	417	566	100	906	99	609	226	249	317	0	0	303	749	0	6	0	0	264	2	1079	1517	1	955	2	3	2128	2	0	351	82	26	0	0	2	0	0	0	0	3	4	24	81	64	1	443	0	0	0	1294	3	1	1026	266	1	62	105	753	695	275	1346	692	28	3343	2374	0	0	2	344	3	1	90	0	72	0
PRISM_8788_23557	0	939	83	428	0	8	1	47	489	0	541	0	389	120	480	94	17	0	153	115	63	237	483	270	121	163	2	56	393	502	87	754	72	614	223	246	278	0	0	289	692	0	2	0	0	232	1	856	1265	1	801	4	2	1779	1	0	312	83	30	0	3	0	1	1	0	0	1	3	18	48	62	0	399	0	2	0	1063	2	0	977	229	0	46	109	646	658	235	1200	726	27	2969	2039	0	0	2	322	5	0	83	0	35	0
