TID	familyID	evidence	value	rank	description	note
3534	Cluster_1191	priority_score	0.16175168879571394	0.16175168879571394	meta ranking based on multiple evidences	
3535	Cluster_221	DNA_abundance	200.99824961568632	0.13137665967854648	ranking based on single evidence	
3536	Cluster_221	DNA_prevalence	0.5392156862745098	0.20964360587002095	ranking based on single evidence	
3537	Cluster_221	priority_score	0.1615286799326391	0.1615286799326391	meta ranking based on multiple evidences	
3538	Cluster_957	DNA_abundance	345.54770980392146	0.2508735150244584	ranking based on single evidence	
3539	Cluster_957	DNA_prevalence	0.4215686274509804	0.1187980433263452	ranking based on single evidence	
3540	Cluster_957	priority_score	0.16124195672649502	0.16124195672649502	meta ranking based on multiple evidences	
3541	Cluster_750	DNA_abundance	174.62182029411764	0.10482180293501048	ranking based on single evidence	
3542	Cluster_750	DNA_prevalence	0.6568627450980392	0.3490566037735849	ranking based on single evidence	
3543	Cluster_750	priority_score	0.16122706871759115	0.16122706871759115	meta ranking based on multiple evidences	
3544	Cluster_1460	DNA_abundance	225.77535470588234	0.15583508036338226	ranking based on single evidence	
3545	Cluster_1460	DNA_prevalence	0.49019607843137253	0.16596785464709993	ranking based on single evidence	
3546	Cluster_1460	priority_score	0.16074193957134975	0.16074193957134975	meta ranking based on multiple evidences	
3547	Cluster_1200	DNA_abundance	225.5867616666667	0.15513626834381553	ranking based on single evidence	
3548	Cluster_1200	DNA_prevalence	0.49019607843137253	0.16596785464709993	ranking based on single evidence	
3549	Cluster_1200	priority_score	0.16036937424007044	0.16036937424007044	meta ranking based on multiple evidences	
3550	Cluster_1096	DNA_abundance	207.93820941176472	0.14255765199161424	ranking based on single evidence	
3551	Cluster_1096	DNA_prevalence	0.5098039215686274	0.1816911250873515	ranking based on single evidence	
3552	Cluster_1096	priority_score	0.15976288585267112	0.15976288585267112	meta ranking based on multiple evidences	
3553	Cluster_178	DNA_abundance	385.23740372548997	0.28791055206149546	ranking based on single evidence	
3554	Cluster_178	DNA_prevalence	0.4019607843137255	0.10971348707197764	ranking based on single evidence	
3555	Cluster_178	priority_score	0.15888209727119434	0.15888209727119434	meta ranking based on multiple evidences	
3556	Cluster_583	DNA_abundance	233.82149588235296	0.1628232005590496	ranking based on single evidence	
3557	Cluster_583	DNA_prevalence	0.47058823529411764	0.15478686233403213	ranking based on single evidence	
3558	Cluster_583	priority_score	0.15870336160100984	0.15870336160100984	meta ranking based on multiple evidences	
3559	Cluster_1277	DNA_abundance	188.9221074509804	0.12089447938504543	ranking based on single evidence	
3560	Cluster_1277	DNA_prevalence	0.5588235294117647	0.22886093640810623	ranking based on single evidence	
3561	Cluster_1277	priority_score	0.15821355443996954	0.15821355443996954	meta ranking based on multiple evidences	
3562	Cluster_1429	DNA_abundance	246.13983931372545	0.17120894479385046	ranking based on single evidence	
3563	Cluster_1429	DNA_prevalence	0.46078431372549017	0.14570230607966456	ranking based on single evidence	
3564	Cluster_1429	priority_score	0.15742917305189777	0.15742917305189777	meta ranking based on multiple evidences	
3565	Cluster_1514	DNA_abundance	220.93375225490186	0.1530398322851153	ranking based on single evidence	
3566	Cluster_1514	DNA_prevalence	0.4803921568627451	0.16142557651991615	ranking based on single evidence	
3567	Cluster_1514	priority_score	0.15712089447938507	0.15712089447938507	meta ranking based on multiple evidences	
3568	Cluster_1184	DNA_abundance	243.85160990196076	0.16981132075471697	ranking based on single evidence	
3569	Cluster_1184	DNA_prevalence	0.46078431372549017	0.14570230607966456	ranking based on single evidence	
3570	Cluster_1184	priority_score	0.15683570488309406	0.15683570488309406	meta ranking based on multiple evidences	
3571	Cluster_955	DNA_abundance	200.4336595098039	0.12928022361984626	ranking based on single evidence	
3572	Cluster_955	DNA_prevalence	0.5294117647058824	0.19776380153738643	ranking based on single evidence	
3573	Cluster_955	priority_score	0.1563517234376773	0.1563517234376773	meta ranking based on multiple evidences	
3574	Cluster_864	DNA_abundance	201.5050169215686	0.13277428371767994	ranking based on single evidence	
3575	Cluster_864	DNA_prevalence	0.5196078431372549	0.18867924528301888	ranking based on single evidence	
3576	Cluster_864	priority_score	0.15586546349466776	0.15586546349466776	meta ranking based on multiple evidences	
3577	Cluster_1496	DNA_abundance	261.38117156862745	0.18518518518518517	ranking based on single evidence	
3578	Cluster_1496	DNA_prevalence	0.4411764705882353	0.13382250174703006	ranking based on single evidence	
3579	Cluster_1496	priority_score	0.15536895054967345	0.15536895054967345	meta ranking based on multiple evidences	
3580	Cluster_971	DNA_abundance	197.94154715686273	0.1264849755415793	ranking based on single evidence	
3581	Cluster_971	DNA_prevalence	0.5294117647058824	0.19776380153738643	ranking based on single evidence	
3582	Cluster_971	priority_score	0.15428986240632303	0.15428986240632303	meta ranking based on multiple evidences	
3583	Cluster_1088	DNA_abundance	354.1568191274509	0.25716282320055905	ranking based on single evidence	
3584	Cluster_1088	DNA_prevalence	0.4019607843137255	0.10971348707197764	ranking based on single evidence	
3585	Cluster_1088	priority_score	0.15380785997138202	0.15380785997138202	meta ranking based on multiple evidences	
3586	Cluster_1083	DNA_abundance	220.44624803921562	0.15234102026554858	ranking based on single evidence	
3587	Cluster_1083	DNA_prevalence	0.47058823529411764	0.15478686233403213	ranking based on single evidence	
3588	Cluster_1083	priority_score	0.15355420245196363	0.15355420245196363	meta ranking based on multiple evidences	
3589	Cluster_1346	DNA_abundance	204.81985196078435	0.1376659678546471	ranking based on single evidence	
3590	Cluster_1346	DNA_prevalence	0.5	0.17330538085255065	ranking based on single evidence	
3591	Cluster_1346	priority_score	0.15344341585596621	0.15344341585596621	meta ranking based on multiple evidences	
3592	Cluster_348	DNA_abundance	205.8646471568627	0.13976240391334732	ranking based on single evidence	
3593	Cluster_348	DNA_prevalence	0.49019607843137253	0.16596785464709993	ranking based on single evidence	
3594	Cluster_348	priority_score	0.1517420385344914	0.1517420385344914	meta ranking based on multiple evidences	
3595	Cluster_1454	DNA_abundance	202.68880392156862	0.13487071977638015	ranking based on single evidence	
3596	Cluster_1454	DNA_prevalence	0.5	0.17330538085255065	ranking based on single evidence	
3597	Cluster_1454	priority_score	0.15169133108635952	0.15169133108635952	meta ranking based on multiple evidences	
3598	Cluster_216	DNA_abundance	166.5505449117647	0.09643605870020965	ranking based on single evidence	
3599	Cluster_216	DNA_prevalence	0.6568627450980392	0.3490566037735849	ranking based on single evidence	
3600	Cluster_216	priority_score	0.1511209766925638	0.1511209766925638	meta ranking based on multiple evidences	
3601	Cluster_1315	DNA_abundance	215.79679235294117	0.1474493361285814	ranking based on single evidence	
3602	Cluster_1315	DNA_prevalence	0.47058823529411764	0.15478686233403213	ranking based on single evidence	
3603	Cluster_1315	priority_score	0.1510290309941308	0.1510290309941308	meta ranking based on multiple evidences	
3604	Cluster_1074	DNA_abundance	410.4123008823529	0.30887491264849753	ranking based on single evidence	
3605	Cluster_1074	DNA_prevalence	0.38235294117647056	0.09993011879804332	ranking based on single evidence	
3606	Cluster_1074	priority_score	0.15100551285037658	0.15100551285037658	meta ranking based on multiple evidences	
3607	Cluster_1179	DNA_abundance	177.35025549019605	0.10761705101327743	ranking based on single evidence	
3608	Cluster_1179	DNA_prevalence	0.5784313725490197	0.2529699510831586	ranking based on single evidence	
3609	Cluster_1179	priority_score	0.1509975677008001	0.1509975677008001	meta ranking based on multiple evidences	
3610	Cluster_1396	DNA_abundance	331.2769661764706	0.23829489867225717	ranking based on single evidence	
3611	Cluster_1396	DNA_prevalence	0.4019607843137255	0.10971348707197764	ranking based on single evidence	
3612	Cluster_1396	priority_score	0.1502501971547967	0.1502501971547967	meta ranking based on multiple evidences	
3613	Cluster_832	DNA_abundance	321.17834355882354	0.2292103424178896	ranking based on single evidence	
3614	Cluster_832	DNA_prevalence	0.4019607843137255	0.10971348707197764	ranking based on single evidence	
3615	Cluster_832	priority_score	0.1483959742664275	0.1483959742664275	meta ranking based on multiple evidences	
3616	Cluster_891	DNA_abundance	182.48273813725493	0.11390635918937805	ranking based on single evidence	
3617	Cluster_891	DNA_prevalence	0.5392156862745098	0.20964360587002095	ranking based on single evidence	
3618	Cluster_891	priority_score	0.14761083264282254	0.14761083264282254	meta ranking based on multiple evidences	
3619	Cluster_1473	DNA_abundance	185.35723470588243	0.116701607267645	ranking based on single evidence	
3620	Cluster_1473	DNA_prevalence	0.5294117647058824	0.19776380153738643	ranking based on single evidence	
3621	Cluster_1473	priority_score	0.14678468825219348	0.14678468825219348	meta ranking based on multiple evidences	
3622	Cluster_1401	DNA_abundance	190.7024829411764	0.1222921034241789	ranking based on single evidence	
3623	Cluster_1401	DNA_prevalence	0.5098039215686274	0.1816911250873515	ranking based on single evidence	
3624	Cluster_1401	priority_score	0.1461882615645357	0.1461882615645357	meta ranking based on multiple evidences	
3625	Cluster_1180	DNA_abundance	184.34022029411764	0.11530398322851153	ranking based on single evidence	
3626	Cluster_1180	DNA_prevalence	0.5294117647058824	0.19776380153738643	ranking based on single evidence	
3627	Cluster_1180	priority_score	0.14567422881102124	0.14567422881102124	meta ranking based on multiple evidences	
3628	Cluster_494	DNA_abundance	184.27230203921567	0.1146051712089448	ranking based on single evidence	
3629	Cluster_494	DNA_prevalence	0.5294117647058824	0.19776380153738643	ranking based on single evidence	
3630	Cluster_494	priority_score	0.14511527271647148	0.14511527271647148	meta ranking based on multiple evidences	
3631	Cluster_1209	DNA_abundance	188.72779549019606	0.12019566736547868	ranking based on single evidence	
3632	Cluster_1209	DNA_prevalence	0.5098039215686274	0.1816911250873515	ranking based on single evidence	
3633	Cluster_1209	priority_score	0.14467996997696508	0.14467996997696508	meta ranking based on multiple evidences	
3634	Cluster_1435	DNA_abundance	202.82703235294122	0.13556953179594688	ranking based on single evidence	
3635	Cluster_1435	DNA_prevalence	0.47058823529411764	0.15478686233403213	ranking based on single evidence	
3636	Cluster_1435	priority_score	0.1445422444900228	0.1445422444900228	meta ranking based on multiple evidences	
3637	Cluster_515	DNA_abundance	297.6323442941177	0.21174004192872117	ranking based on single evidence	
3638	Cluster_515	DNA_prevalence	0.4019607843137255	0.10971348707197764	ranking based on single evidence	
3639	Cluster_515	priority_score	0.144535593838301	0.144535593838301	meta ranking based on multiple evidences	
3640	Cluster_374	DNA_abundance	207.1152793431373	0.1418588399720475	ranking based on single evidence	
3641	Cluster_374	DNA_prevalence	0.46078431372549017	0.14570230607966456	ranking based on single evidence	
3642	Cluster_374	priority_score	0.14375488765089625	0.14375488765089625	meta ranking based on multiple evidences	
3643	Cluster_873	DNA_abundance	339.51679039215685	0.2431865828092243	ranking based on single evidence	
3644	Cluster_873	DNA_prevalence	0.38235294117647056	0.09993011879804332	ranking based on single evidence	
3645	Cluster_873	priority_score	0.14165246982370297	0.14165246982370297	meta ranking based on multiple evidences	
3646	Cluster_430	DNA_abundance	583.5700866078432	0.4479385045422781	ranking based on single evidence	
3647	Cluster_430	DNA_prevalence	0.3627450980392157	0.08385744234800839	ranking based on single evidence	
3648	Cluster_430	priority_score	0.1412683851381692	0.1412683851381692	meta ranking based on multiple evidences	
3649	Cluster_912	DNA_abundance	336.2479675	0.24039133473095736	ranking based on single evidence	
3650	Cluster_912	DNA_prevalence	0.38235294117647056	0.09993011879804332	ranking based on single evidence	
3651	Cluster_912	priority_score	0.1411743772752645	0.1411743772752645	meta ranking based on multiple evidences	
3652	Cluster_1193	DNA_abundance	164.19162833333334	0.09433962264150944	ranking based on single evidence	
3653	Cluster_1193	DNA_prevalence	0.5980392156862745	0.27882599580712786	ranking based on single evidence	
3654	Cluster_1193	priority_score	0.14097943608225566	0.14097943608225566	meta ranking based on multiple evidences	
3655	Cluster_204	DNA_abundance	188.2102026470588	0.1187980433263452	ranking based on single evidence	
3656	Cluster_204	DNA_prevalence	0.5	0.17330538085255065	ranking based on single evidence	
3657	Cluster_204	priority_score	0.14096609925805556	0.14096609925805556	meta ranking based on multiple evidences	
3658	Cluster_1189	DNA_abundance	305.57398260784305	0.21593291404612158	ranking based on single evidence	
3659	Cluster_1189	DNA_prevalence	0.38235294117647056	0.09993011879804332	ranking based on single evidence	
3660	Cluster_1189	priority_score	0.13663011817962561	0.13663011817962561	meta ranking based on multiple evidences	
3661	Cluster_1270	DNA_abundance	347.7450092156863	0.2529699510831586	ranking based on single evidence	
3662	Cluster_1270	DNA_prevalence	0.37254901960784315	0.09259259259259259	ranking based on single evidence	
3663	Cluster_1270	priority_score	0.13556529228925587	0.13556529228925587	meta ranking based on multiple evidences	
3664	Cluster_530	DNA_abundance	267.44096577450983	0.1893780573025856	ranking based on single evidence	
3665	Cluster_530	DNA_prevalence	0.39215686274509803	0.10552061495457722	ranking based on single evidence	
3666	Cluster_530	priority_score	0.13552647702696888	0.13552647702696888	meta ranking based on multiple evidences	
3667	Cluster_1545	DNA_abundance	188.7203167647058	0.11949685534591195	ranking based on single evidence	
3668	Cluster_1545	DNA_prevalence	0.46078431372549017	0.14570230607966456	ranking based on single evidence	
3669	Cluster_1545	priority_score	0.13130484500459888	0.13130484500459888	meta ranking based on multiple evidences	
3670	Cluster_211	DNA_abundance	267.6665484313725	0.19007686932215234	ranking based on single evidence	
3671	Cluster_211	DNA_prevalence	0.38235294117647056	0.09993011879804332	ranking based on single evidence	
3672	Cluster_211	priority_score	0.1309927340388809	0.1309927340388809	meta ranking based on multiple evidences	
3673	Cluster_1340	DNA_abundance	219.65048215686278	0.1509433962264151	ranking based on single evidence	
3674	Cluster_1340	DNA_prevalence	0.4117647058823529	0.11390635918937805	ranking based on single evidence	
3675	Cluster_1340	priority_score	0.12983521680689003	0.12983521680689003	meta ranking based on multiple evidences	
3676	Cluster_688	DNA_abundance	167.51741580392164	0.09783368273934312	ranking based on single evidence	
3677	Cluster_688	DNA_prevalence	0.5196078431372549	0.18867924528301888	ranking based on single evidence	
3678	Cluster_688	priority_score	0.12885411872986655	0.12885411872986655	meta ranking based on multiple evidences	
3679	Cluster_1349	DNA_abundance	160.80714745098035	0.08944793850454227	ranking based on single evidence	
3680	Cluster_1349	DNA_prevalence	0.5588235294117647	0.22886093640810623	ranking based on single evidence	
3681	Cluster_1349	priority_score	0.12862436821180062	0.12862436821180062	meta ranking based on multiple evidences	
3682	Cluster_1544	DNA_abundance	295.6009196078431	0.20894479385045422	ranking based on single evidence	
3683	Cluster_1544	DNA_prevalence	0.37254901960784315	0.09259259259259259	ranking based on single evidence	
3684	Cluster_1544	priority_score	0.12832067293249216	0.12832067293249216	meta ranking based on multiple evidences	
3685	Cluster_734	DNA_abundance	199.48977694117647	0.12858141160027953	ranking based on single evidence	
3686	Cluster_734	DNA_prevalence	0.43137254901960786	0.1264849755415793	ranking based on single evidence	
3687	Cluster_734	priority_score	0.12752457808027723	0.12752457808027723	meta ranking based on multiple evidences	
3688	Cluster_1307	DNA_abundance	283.653806372549	0.20335429769392033	ranking based on single evidence	
3689	Cluster_1307	DNA_prevalence	0.37254901960784315	0.09259259259259259	ranking based on single evidence	
3690	Cluster_1307	priority_score	0.1272464908828545	0.1272464908828545	meta ranking based on multiple evidences	
3691	Cluster_1140	DNA_abundance	340.093806754902	0.24598183088749126	ranking based on single evidence	
3692	Cluster_1140	DNA_prevalence	0.3627450980392157	0.08385744234800839	ranking based on single evidence	
3693	Cluster_1140	priority_score	0.12507550723092778	0.12507550723092778	meta ranking based on multiple evidences	
3694	Cluster_1363	DNA_abundance	170.15695999999997	0.09993011879804332	ranking based on single evidence	
3695	Cluster_1363	DNA_prevalence	0.49019607843137253	0.16596785464709993	ranking based on single evidence	
3696	Cluster_1363	priority_score	0.12474850572686091	0.12474850572686091	meta ranking based on multiple evidences	
3697	Cluster_1487	DNA_abundance	325.341689509804	0.23340321453529	ranking based on single evidence	
3698	Cluster_1487	DNA_prevalence	0.3627450980392157	0.08385744234800839	ranking based on single evidence	
3699	Cluster_1487	priority_score	0.12338495922570397	0.12338495922570397	meta ranking based on multiple evidences	
3700	Cluster_1453	DNA_abundance	316.7444095098039	0.22711390635918938	ranking based on single evidence	
3701	Cluster_1453	DNA_prevalence	0.3627450980392157	0.08385744234800839	ranking based on single evidence	
3702	Cluster_1453	priority_score	0.12248839893529316	0.12248839893529316	meta ranking based on multiple evidences	
3703	Cluster_575	DNA_abundance	187.63267676470593	0.11740041928721175	ranking based on single evidence	
3704	Cluster_575	DNA_prevalence	0.43137254901960786	0.1264849755415793	ranking based on single evidence	
3705	Cluster_575	priority_score	0.1217735008079388	0.1217735008079388	meta ranking based on multiple evidences	
3706	Cluster_1367	DNA_abundance	310.11259705882355	0.22152341020265548	ranking based on single evidence	
3707	Cluster_1367	DNA_prevalence	0.3627450980392157	0.08385744234800839	ranking based on single evidence	
3708	Cluster_1367	priority_score	0.12166045411587488	0.12166045411587488	meta ranking based on multiple evidences	
3709	Cluster_678	DNA_abundance	169.1490701960784	0.0992313067784766	ranking based on single evidence	
3710	Cluster_678	DNA_prevalence	0.47058823529411764	0.15478686233403213	ranking based on single evidence	
3711	Cluster_678	priority_score	0.12093388969151342	0.12093388969151342	meta ranking based on multiple evidences	
3712	Cluster_1562	DNA_abundance	172.7528262745098	0.10412299091544375	ranking based on single evidence	
3713	Cluster_1562	DNA_prevalence	0.45098039215686275	0.13906359189378056	ranking based on single evidence	
3714	Cluster_1562	priority_score	0.1190831907596167	0.1190831907596167	meta ranking based on multiple evidences	
3715	Cluster_532	DNA_abundance	150.13618859803918	0.08176100628930817	ranking based on single evidence	
3716	Cluster_532	DNA_prevalence	0.5392156862745098	0.20964360587002095	ranking based on single evidence	
3717	Cluster_532	priority_score	0.1176417356680693	0.1176417356680693	meta ranking based on multiple evidences	
3718	Cluster_857	DNA_abundance	219.11953499999998	0.15024458420684836	ranking based on single evidence	
3719	Cluster_857	DNA_prevalence	0.37254901960784315	0.09259259259259259	ranking based on single evidence	
3720	Cluster_857	priority_score	0.11457500666133759	0.11457500666133759	meta ranking based on multiple evidences	
3721	Cluster_1491	DNA_abundance	192.774139117647	0.12368972746331237	ranking based on single evidence	
3722	Cluster_1491	DNA_prevalence	0.39215686274509803	0.10552061495457722	ranking based on single evidence	
3723	Cluster_1491	priority_score	0.11388505394487909	0.11388505394487909	meta ranking based on multiple evidences	
3724	Cluster_682	DNA_abundance	187.9847746078431	0.11809923130677848	ranking based on single evidence	
3725	Cluster_682	DNA_prevalence	0.4019607843137255	0.10971348707197764	ranking based on single evidence	
3726	Cluster_682	priority_score	0.11375202033843082	0.11375202033843082	meta ranking based on multiple evidences	
3727	Cluster_1531	DNA_abundance	252.20816666666667	0.17540181691125087	ranking based on single evidence	
3728	Cluster_1531	DNA_prevalence	0.3627450980392157	0.08385744234800839	ranking based on single evidence	
3729	Cluster_1531	priority_score	0.11346748263800596	0.11346748263800596	meta ranking based on multiple evidences	
3730	Cluster_422	DNA_abundance	144.53531107843133	0.07617051013277429	ranking based on single evidence	
3731	Cluster_422	DNA_prevalence	0.5490196078431373	0.2194269741439553	ranking based on single evidence	
3732	Cluster_422	priority_score	0.11308529636733393	0.11308529636733393	meta ranking based on multiple evidences	
3733	Cluster_1467	DNA_abundance	170.29546588235297	0.10062893081761007	ranking based on single evidence	
3734	Cluster_1467	DNA_prevalence	0.43137254901960786	0.1264849755415793	ranking based on single evidence	
3735	Cluster_1467	priority_score	0.11208514755684568	0.11208514755684568	meta ranking based on multiple evidences	
3736	Cluster_1555	DNA_abundance	157.82481960784315	0.08735150244584207	ranking based on single evidence	
3737	Cluster_1555	DNA_prevalence	0.47058823529411764	0.15478686233403213	ranking based on single evidence	
3738	Cluster_1555	priority_score	0.11167883285283704	0.11167883285283704	meta ranking based on multiple evidences	
3739	Cluster_398	DNA_abundance	155.23712386274508	0.08525506638714186	ranking based on single evidence	
3740	Cluster_398	DNA_prevalence	0.4803921568627451	0.16142557651991615	ranking based on single evidence	
3741	Cluster_398	priority_score	0.11158028518657095	0.11158028518657095	meta ranking based on multiple evidences	
3742	Cluster_705	DNA_abundance	176.51833966666666	0.10621942697414395	ranking based on single evidence	
3743	Cluster_705	DNA_prevalence	0.4117647058823529	0.11390635918937805	ranking based on single evidence	
3744	Cluster_705	priority_score	0.10992867680498708	0.10992867680498708	meta ranking based on multiple evidences	
3745	Cluster_937	DNA_abundance	282.67908470588236	0.20195667365478687	ranking based on single evidence	
3746	Cluster_937	DNA_prevalence	0.35294117647058826	0.07547169811320754	ranking based on single evidence	
3747	Cluster_937	priority_score	0.10988070909177321	0.10988070909177321	meta ranking based on multiple evidences	
3748	Cluster_1489	DNA_abundance	384.70251088235284	0.286512928022362	ranking based on single evidence	
3749	Cluster_1489	DNA_prevalence	0.3333333333333333	0.06708595387840671	ranking based on single evidence	
3750	Cluster_1489	priority_score	0.10871636794524406	0.10871636794524406	meta ranking based on multiple evidences	
3751	Cluster_1412	DNA_abundance	155.80040254901965	0.08665269042627533	ranking based on single evidence	
3752	Cluster_1412	DNA_prevalence	0.46078431372549017	0.14570230607966456	ranking based on single evidence	
3753	Cluster_1412	priority_score	0.10867420122633628	0.10867420122633628	meta ranking based on multiple evidences	
3754	Cluster_1574	DNA_abundance	152.5412925490196	0.08315863032844165	ranking based on single evidence	
3755	Cluster_1574	DNA_prevalence	0.47058823529411764	0.15478686233403213	ranking based on single evidence	
3756	Cluster_1574	priority_score	0.1081916981953	0.1081916981953	meta ranking based on multiple evidences	
3757	Cluster_1063	DNA_abundance	315.67652568627454	0.22501747030048916	ranking based on single evidence	
3758	Cluster_1063	DNA_prevalence	0.3431372549019608	0.07092941998602376	ranking based on single evidence	
3759	Cluster_1063	priority_score	0.10785961386304439	0.10785961386304439	meta ranking based on multiple evidences	
3760	Cluster_663	DNA_abundance	152.3954279019608	0.08245981830887492	ranking based on single evidence	
3761	Cluster_663	DNA_prevalence	0.47058823529411764	0.15478686233403213	ranking based on single evidence	
3762	Cluster_663	priority_score	0.1075985258051004	0.1075985258051004	meta ranking based on multiple evidences	
3763	Cluster_1481	DNA_abundance	263.54106392156865	0.18658280922431866	ranking based on single evidence	
3764	Cluster_1481	DNA_prevalence	0.35294117647058826	0.07547169811320754	ranking based on single evidence	
3765	Cluster_1481	priority_score	0.10747169811320754	0.10747169811320754	meta ranking based on multiple evidences	
3766	Cluster_1288	DNA_abundance	217.5241955882353	0.14954577218728163	ranking based on single evidence	
3767	Cluster_1288	DNA_prevalence	0.3627450980392157	0.08385744234800839	ranking based on single evidence	
3768	Cluster_1288	priority_score	0.10745803989505268	0.10745803989505268	meta ranking based on multiple evidences	
3769	Cluster_540	DNA_abundance	138.02540118627448	0.07337526205450734	ranking based on single evidence	
3770	Cluster_540	DNA_prevalence	0.5294117647058824	0.19776380153738643	ranking based on single evidence	
3771	Cluster_540	priority_score	0.10703710907951329	0.10703710907951329	meta ranking based on multiple evidences	
3772	Cluster_407	DNA_abundance	212.601676127451	0.14675052410901468	ranking based on single evidence	
3773	Cluster_407	DNA_prevalence	0.3627450980392157	0.08385744234800839	ranking based on single evidence	
3774	Cluster_407	priority_score	0.10672765389746522	0.10672765389746522	meta ranking based on multiple evidences	
3775	Cluster_546	DNA_abundance	159.29332715686277	0.08874912648497554	ranking based on single evidence	
3776	Cluster_546	DNA_prevalence	0.4411764705882353	0.13382250174703006	ranking based on single evidence	
3777	Cluster_546	priority_score	0.10672186952510403	0.10672186952510403	meta ranking based on multiple evidences	
3778	Cluster_615	DNA_abundance	136.58226450980393	0.07127882599580712	ranking based on single evidence	
3779	Cluster_615	DNA_prevalence	0.5294117647058824	0.19776380153738643	ranking based on single evidence	
3780	Cluster_615	priority_score	0.10478913120422553	0.10478913120422553	meta ranking based on multiple evidences	
3781	Cluster_1578	DNA_abundance	163.33376784313725	0.09294199860237597	ranking based on single evidence	
3782	Cluster_1578	DNA_prevalence	0.4215686274509804	0.1187980433263452	ranking based on single evidence	
3783	Cluster_1578	priority_score	0.10429135156702252	0.10429135156702252	meta ranking based on multiple evidences	
3784	Cluster_1149	DNA_abundance	129.60953872549018	0.06568832983927324	ranking based on single evidence	
3785	Cluster_1149	DNA_prevalence	0.5686274509803921	0.24039133473095736	ranking based on single evidence	
3786	Cluster_1149	priority_score	0.10318166878863011	0.10318166878863011	meta ranking based on multiple evidences	
3787	Cluster_608	DNA_abundance	201.2159501372549	0.1320754716981132	ranking based on single evidence	
3788	Cluster_608	DNA_prevalence	0.3627450980392157	0.08385744234800839	ranking based on single evidence	
3789	Cluster_608	priority_score	0.10258289063931124	0.10258289063931124	meta ranking based on multiple evidences	
3790	Cluster_512	DNA_abundance	145.9639710882353	0.07896575821104122	ranking based on single evidence	
3791	Cluster_512	DNA_prevalence	0.46078431372549017	0.14570230607966456	ranking based on single evidence	
3792	Cluster_512	priority_score	0.10242214984138161	0.10242214984138161	meta ranking based on multiple evidences	
3793	Cluster_1520	DNA_abundance	155.62417333333332	0.0859538784067086	ranking based on single evidence	
3794	Cluster_1520	DNA_prevalence	0.43137254901960786	0.1264849755415793	ranking based on single evidence	
3795	Cluster_1520	priority_score	0.10235297362904115	0.10235297362904115	meta ranking based on multiple evidences	
3796	Cluster_1182	DNA_abundance	141.81459794117646	0.07547169811320754	ranking based on single evidence	
3797	Cluster_1182	DNA_prevalence	0.47058823529411764	0.15478686233403213	ranking based on single evidence	
3798	Cluster_1182	priority_score	0.10146877773642168	0.10146877773642168	meta ranking based on multiple evidences	
3799	Cluster_1430	DNA_abundance	170.32493254901954	0.1013277428371768	ranking based on single evidence	
3800	Cluster_1430	DNA_prevalence	0.38235294117647056	0.09993011879804332	ranking based on single evidence	
3801	Cluster_1430	priority_score	0.10062407795636308	0.10062407795636308	meta ranking based on multiple evidences	
3802	Cluster_1541	DNA_abundance	215.85070950980398	0.14814814814814814	ranking based on single evidence	
3803	Cluster_1541	DNA_prevalence	0.35294117647058826	0.07547169811320754	ranking based on single evidence	
3804	Cluster_1541	priority_score	0.1	0.1	meta ranking based on multiple evidences	
3805	Cluster_1417	DNA_abundance	339.51803480392164	0.24388539482879107	ranking based on single evidence	
3806	Cluster_1417	DNA_prevalence	0.3235294117647059	0.06219426974143955	ranking based on single evidence	
3807	Cluster_1417	priority_score	0.09911324264731691	0.09911324264731691	meta ranking based on multiple evidences	
3808	Cluster_170	DNA_abundance	119.84612362745101	0.06219426974143955	ranking based on single evidence	
3809	Cluster_170	DNA_prevalence	0.5686274509803921	0.24039133473095736	ranking based on single evidence	
3810	Cluster_170	priority_score	0.09882138009725269	0.09882138009725269	meta ranking based on multiple evidences	
3811	Cluster_1456	DNA_abundance	145.7183347058823	0.07756813417190776	ranking based on single evidence	
3812	Cluster_1456	DNA_prevalence	0.4411764705882353	0.13382250174703006	ranking based on single evidence	
3813	Cluster_1456	priority_score	0.0982102326870766	0.0982102326870766	meta ranking based on multiple evidences	
3814	Cluster_1567	DNA_abundance	144.75108705882354	0.07686932215234102	ranking based on single evidence	
3815	Cluster_1567	DNA_prevalence	0.4411764705882353	0.13382250174703006	ranking based on single evidence	
3816	Cluster_1567	priority_score	0.09764825998124912	0.09764825998124912	meta ranking based on multiple evidences	
3817	Cluster_815	DNA_abundance	254.9928705196079	0.17889587700908455	ranking based on single evidence	
3818	Cluster_815	DNA_prevalence	0.3333333333333333	0.06708595387840671	ranking based on single evidence	
3819	Cluster_815	priority_score	0.09757956927768248	0.09757956927768248	meta ranking based on multiple evidences	
3820	Cluster_1492	DNA_abundance	170.55226666666667	0.10202655485674354	ranking based on single evidence	
3821	Cluster_1492	DNA_prevalence	0.37254901960784315	0.09259259259259259	ranking based on single evidence	
3822	Cluster_1492	priority_score	0.0970809229337057	0.0970809229337057	meta ranking based on multiple evidences	
3823	Cluster_831	DNA_abundance	127.45175107843136	0.06359189378057302	ranking based on single evidence	
3824	Cluster_831	DNA_prevalence	0.5294117647058824	0.19776380153738643	ranking based on single evidence	
3825	Cluster_831	priority_score	0.0962379996786212	0.0962379996786212	meta ranking based on multiple evidences	
